Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.0564686,111.72467638619909,True,111.72467638619909,6492943838.152021,False
0.0199214,13.90512208916723,False,0.0,6492943838.152021,False
0.0516572,93.49681017235977,True,93.49681017235977,6492943931.648831,False
0.0036818,0.47495830490411534,False,0.0,6492943931.648831,False
0.00763916,2.0446845306050427,False,0.0,6492943931.648831,False
0.105142,387.3356270887187,True,387.3356270887187,6492944318.984459,False
0.08986,282.92272919318907,True,282.92272919318907,6492944601.907188,False
0.110868,430.6727466850898,True,430.6727466850898,6492945032.579935,False
0.0149098,7.788946711691375,False,0.0,6492945032.579935,False
0.0336924,39.77397376128896,True,39.77397376128896,6492945072.353909,False
0.045431,72.31687806269622,True,72.31687806269622,6492945144.670787,False
0.0603192,127.48121826196426,True,127.48121826196426,6492945272.152005,False
0.0459311,73.91775512254114,True,73.91775512254114,6492945346.06976,False
0.0561509,110.47105659709615,True,110.47105659709615,6492945456.540817,False
0.0318747,35.5981394510841,True,35.5981394510841,6492945492.138957,False
0.0749501,196.8246422128191,True,196.8246422128191,6492945688.963599,False
0.0363499,46.29579279851616,True,46.29579279851616,6492945735.259392,False
0.013167,6.07447527300057,False,0.0,6492945735.259392,False
0.0181977,11.60294137602877,False,0.0,6492945735.259392,False
0.0312874,34.29841395284995,True,34.29841395284995,6492945769.557806,False
0.0237468,19.758104688402497,False,0.0,6492945769.557806,False
0.057833,117.18890734743674,True,117.18890734743674,6492945886.746714,False
0.109301,418.58459228746364,True,418.58459228746364,6492946305.3313055,False
0.0418469,61.356653213610244,True,61.356653213610244,6492946366.687959,False
0.0408973,58.60360809503428,True,58.60360809503428,6492946425.291567,False
0.0206415,14.928549154431673,False,0.0,6492946425.291567,False
0.0755459,199.96631123967168,True,199.96631123967168,6492946625.257878,False
0.0824541,238.20975129363939,True,238.20975129363939,6492946863.467629,False
0.0323647,36.701030552223074,True,36.701030552223074,6492946900.16866,False
0.0773171,209.45278811904498,True,209.45278811904498,6492947109.6214485,False
0.0538608,101.64374707180049,True,101.64374707180049,6492947211.265196,False
0.038001,50.59704270476296,True,50.59704270476296,6492947261.862239,False
0.0280667,27.60055377388896,True,27.60055377388896,6492947289.462792,False
0.0170885,10.231586532653626,False,0.0,6492947289.462792,False
0.0146549,7.524901432980397,False,0.0,6492947289.462792,False
0.0344872,41.672634548647025,True,41.672634548647025,6492947331.1354265,False
0.0967699,328.1070639645878,True,328.1070639645878,6492947659.242491,False
