Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.274311,2636.457145836745,True,2636.457145836745,2911160374.2678304,False
0.0607153,129.1609852479304,True,129.1609852479304,2911160503.428816,False
0.0905949,287.5692923702496,True,287.5692923702496,2911160790.9981084,False
0.0258322,23.3807199952131,True,23.3807199952131,2911160814.3788285,False
0.0843522,249.30319756522638,True,249.30319756522638,2911161063.682026,False
0.0650229,148.13842491083028,True,148.13842491083028,2911161211.820451,False
0.0205485,14.794331442638908,False,0.0,2911161211.820451,False
0.0895861,281.20061883839657,True,281.20061883839657,2911161493.0210695,False
0.0229814,18.504956019245608,False,0.0,2911161493.0210695,False
0.0467977,76.73333839424278,True,76.73333839424278,2911161569.754408,False
0.0563929,111.4253281341019,True,111.4253281341019,2911161681.179736,False
0.0337529,39.91694284693785,True,39.91694284693785,2911161721.096679,False
0.123273,532.4402297903955,True,532.4402297903955,2911162253.536909,False
0.0542777,103.22334760306984,True,103.22334760306984,2911162356.760257,False
0.0853966,255.51486958242145,True,255.51486958242145,2911162612.2751265,False
0.056128,110.38096824115757,True,110.38096824115757,2911162722.6560946,False
0.0878793,270.58778774876447,True,270.58778774876447,2911162993.243882,False
0.0341832,40.94119534474162,True,40.94119534474162,2911163034.1850777,False
0.0733695,188.6106270310113,True,188.6106270310113,2911163222.795705,False
0.0315199,34.81005827485388,True,34.81005827485388,2911163257.605763,False
0.0232301,18.907636833883515,False,0.0,2911163257.605763,False
0.143368,720.1771310117946,True,720.1771310117946,2911163977.782894,False
0.0777245,211.6659043997182,True,211.6659043997182,2911164189.4487987,False
0.0198849,13.854214823973003,False,0.0,2911164189.4487987,False
0.025161,22.18149879054337,True,22.18149879054337,2911164211.6302977,False
0.0156139,8.54196689181559,False,0.0,2911164211.6302977,False
0.0456813,73.11592614417302,True,73.11592614417302,2911164284.746224,False
0.0381026,50.86795828163589,True,50.86795828163589,2911164335.614182,False
38.4165,49801116.37631177,True,49801116.37631177,2960965451.990494,True
28.5297,27934287.265064865,True,27934287.265064865,2988899739.2555585,True
36.1614,44316075.84370033,True,44316075.84370033,3033215815.099259,True
19.0518,12600908.813627338,True,12600908.813627338,3045816723.912886,True
30.968,32791622.14732262,True,32791622.14732262,3078608346.060209,True
17.2549,10353213.620152336,True,10353213.620152336,3088961559.6803613,True
9.03136,2851950.642271109,True,2851950.642271109,3091813510.3226323,True
44.8171,66859809.99762579,True,66859809.99762579,3158673320.320258,True
30.1964,31215457.574637067,True,31215457.574637067,3189888777.894895,True
9.21247,2967231.483053457,True,2967231.483053457,3192856009.3779488,True
27.1168,25286589.923682664,True,25286589.923682664,3218142599.3016315,True
23.6709,19354354.540005684,True,19354354.540005684,3237496953.841637,True
18.9863,12515206.9920353,True,12515206.9920353,3250012160.8336725,True
0.0199239,13.908612304324828,False,0.0,3250012160.8336725,False
0.144584,732.4455420062337,True,732.4455420062337,3250012893.2792144,False
30.4185,31665462.83044792,True,31665462.83044792,3281678356.1096625,True
25.1322,21778178.599131033,True,21778178.599131033,3303456534.7087936,True
8.17892,2339857.5339812106,True,2339857.5339812106,3305796392.242775,True
67.3754,141547810.33979422,True,141547810.33979422,3447344202.582569,True
36.4922,45102868.69712517,True,45102868.69712517,3492447071.279694,True
55.091,98395515.17326353,True,98395515.17326353,3590842586.4529576,True
0.0,0.0,False,0.0,3590842586.4529576,False
0.0544274,103.7935207429758,True,103.7935207429758,3590842690.2464786,False
0.0382986,51.3926344259788,True,51.3926344259788,3590842741.639113,False
0.0695662,169.5632015602148,True,169.5632015602148,3590842911.2023144,False
0.0929753,302.87970996104866,True,302.87970996104866,3590843214.0820246,False
0.0688762,166.21622089213452,True,166.21622089213452,3590843380.2982454,False
0.0518931,94.35269305859771,True,94.35269305859771,3590843474.6509385,False
0.0208126,15.177064144634418,False,0.0,3590843474.6509385,False
0.0727685,185.533307359517,True,185.533307359517,3590843660.184246,False
0.0473379,78.51507509319757,True,78.51507509319757,3590843738.6993213,False
0.00648991,1.4757488288288472,False,0.0,3590843738.6993213,False
21.7421,16365162.8992487,True,16365162.8992487,3607208901.59857,True
26.982,25040463.414195832,True,25040463.414195832,3632249365.012766,True
0.0552052,106.78125994612861,True,106.78125994612861,3632249471.794026,False
0.0678221,161.16751672857234,True,161.16751672857234,3632249632.9615426,False
0.105533,390.2218150753263,True,390.2218150753263,3632250023.1833577,False
8.48084,2515473.5954861743,True,2515473.5954861743,3634765496.778844,True
0.0448427,70.45609756448954,True,70.45609756448954,3634765567.2349415,False
0.0935478,306.62118647446215,True,306.62118647446215,3634765873.8561277,False
0.0154503,8.363901890602941,False,0.0,3634765873.8561277,False
