Energy_keV,Angle_deg
819.655,0.0653408
804.57,0.0501202
1296.85,0.0245878
1062.13,0.0460694
829.274,0.0725506
722.585,0.0838435
893.037,0.125601
747.341,0.17562
1113.6,0.105096
360.543,4.68675
387.015,0.0463638
2315.33,0
809.193,0.0566489
1188.33,0.0502705
692.457,0.0640948
194.24,0.0307965
531.957,0.0781264
108.828,59.7933
174.006,64.1836
196.034,55.9701
648.422,0
778.709,0.0319552
674.244,0.0621543
818.159,0.0347809
765.114,0.0604861
777.574,0.122251
49.8337,0.00733886
34.1249,72.088
22.5688,32.0112
29.2062,21.8393
77.2003,21.2118
20.7115,29.2826
21.8301,69.6921
23.0763,28.5878
41.2888,17.9609
30.1908,69.8771
26.1799,30.8235
48.5321,37.6593
54.7269,31.9342
71.5662,100.229
89.4564,55.3374
72.299,108.285
30.7044,63.9611
73.1609,53.7396
62.1952,143.79
107.121,0
792.427,0.0715504
711.393,0.0363858
690.534,0.020728
764.713,0.00916597
1295.08,0.0393805
1040.6,0.034288
915.109,0.0926398
853.265,0.185549
852.116,0.05175
623.318,0.0485831
122.016,0.0282531
52.9114,13.8086
53.2562,11.02
36.5598,23.9608
25.9305,23.899
284.078,0.0521011
428.953,0.0541437
29.7311,0.0156337
47.3453,26.2123
3.18299,14.1731
135.274,22.0157
178.25,32.8175
449.441,9.51628
46.6384,2.68381
772.501,0.0381497
599.757,0.0366641
696.736,0.0653188
724.399,0.00918518
659.078,0.0688951
1019.79,0.161137
737.519,0.0396088
636.375,0.0674174
695.988,0.0440136
708.699,0.0204711
708.176,0.0767169
840.443,0.0306951
794.76,0.0302998
637.235,0.0539966
582.763,0.0218715
758.707,0.0273086
696.079,0.0903967
340.96,1.30845
542.567,0.054197
786.404,0.0150228
2143.03,0.0757258
682.032,0.0746512
642.802,0.018093
135.981,0.0280802
745.81,0.0783693
93.9981,14.1036
194.671,7.91146
175.233,10.0562
180.139,117.598
241.736,56.024
127.704,82.6084
69.2379,33.3197
105.742,29.2914
249.711,102.557
201.45,65.4543
744.846,0
619.577,0.0711129
227.774,0.0273975
161.337,79.3799
107.394,79.119
163.669,25.4204
68.1626,60.3778
66.825,19.1966
40.3689,42.6739
32.4901,48.2145
40.862,117.499
54.7199,29.7146
77.2438,139.638
101.808,94.7307
288.951,0
1104.84,0.10376
780.918,0.0164073
644.999,0.0924975
995.934,0.0698215
1003.91,0.0880334
1046.65,0.0287072
687.853,0.0478463
709.265,0.112735
730.58,0.00590346
683.294,0.0480849
1106.95,0.0145146
682.441,0.0401756
694.732,0.0674956
692.253,0.051812
837.184,0.0451476
778.834,0.0529033
843.706,0.0758903
734.747,0.0123768
